id,station_id,time_id,date,hour,passenger_count
26292,52,329,2025-03-14,16,3622
26293,53,329,2025-03-14,16,1851
26294,54,329,2025-03-14,16,1792
26295,55,329,2025-03-14,16,3594
26296,56,329,2025-03-14,16,1907
26297,57,329,2025-03-14,16,2698
26298,58,329,2025-03-14,16,4326
26299,59,329,2025-03-14,16,1488
26300,60,329,2025-03-14,16,2875
26301,61,329,2025-03-14,16,3562
26302,62,329,2025-03-14,16,3652
26303,63,329,2025-03-14,16,2631
26304,64,329,2025-03-14,16,4630
26305,65,329,2025-03-14,16,1527
26306,66,329,2025-03-14,16,3444
26307,67,329,2025-03-14,16,4701
26308,68,329,2025-03-14,16,4336
26309,69,329,2025-03-14,16,2093
26310,70,329,2025-03-14,16,3823
26311,71,329,2025-03-14,16,2806
26312,72,329,2025-03-14,16,4843
26313,73,329,2025-03-14,16,2349
26314,74,329,2025-03-14,16,1660
26315,75,329,2025-03-14,16,2481
26316,76,329,2025-03-14,16,3065
26317,77,329,2025-03-14,16,16942
26318,78,329,2025-03-14,16,18021
26319,79,329,2025-03-14,16,14345
26320,80,329,2025-03-14,16,13530
26321,1,330,2025-03-14,17,2064
26322,2,330,2025-03-14,17,1203
26323,3,330,2025-03-14,17,4710
26324,4,330,2025-03-14,17,916
26325,5,330,2025-03-14,17,1440
26326,6,330,2025-03-14,17,1560
26327,7,330,2025-03-14,17,1082
26328,8,330,2025-03-14,17,793
26329,9,330,2025-03-14,17,1205
26330,10,330,2025-03-14,17,1038
26331,11,330,2025-03-14,17,5199
26332,12,330,2025-03-14,17,3921
26333,13,330,2025-03-14,17,4508
26334,14,330,2025-03-14,17,2368
26335,15,330,2025-03-14,17,4026
26336,16,330,2025-03-14,17,5125
26337,17,330,2025-03-14,17,6644
26338,18,330,2025-03-14,17,5119
26339,19,330,2025-03-14,17,5255
26340,20,330,2025-03-14,17,5524
26341,21,330,2025-03-14,17,5164
26342,22,330,2025-03-14,17,2403
26343,23,330,2025-03-14,17,3061
26344,24,330,2025-03-14,17,2114
26345,25,330,2025-03-14,17,1467
26346,26,330,2025-03-14,17,2474
26347,27,330,2025-03-14,17,2618
26348,28,330,2025-03-14,17,2621
26349,29,330,2025-03-14,17,4289
26350,30,330,2025-03-14,17,2082
26351,31,330,2025-03-14,17,3626
26352,32,330,2025-03-14,17,2498
26353,33,330,2025-03-14,17,4790
26354,34,330,2025-03-14,17,2405
26355,35,330,2025-03-14,17,2239
26356,36,330,2025-03-14,17,6321
26357,37,330,2025-03-14,17,5762
26358,38,330,2025-03-14,17,9976
26359,39,330,2025-03-14,17,3938
26360,40,330,2025-03-14,17,9513
26361,41,330,2025-03-14,17,7445
26362,42,330,2025-03-14,17,5978
26363,43,330,2025-03-14,17,3737
26364,44,330,2025-03-14,17,4048
26365,45,330,2025-03-14,17,2636
26366,46,330,2025-03-14,17,2765
26367,47,330,2025-03-14,17,2189
26368,48,330,2025-03-14,17,3876
26369,49,330,2025-03-14,17,6644
26370,50,330,2025-03-14,17,7504
26371,51,330,2025-03-14,17,2475
26372,52,330,2025-03-14,17,4382
26373,53,330,2025-03-14,17,2278
26374,54,330,2025-03-14,17,2468
26375,55,330,2025-03-14,17,4815
26376,56,330,2025-03-14,17,2349
26377,57,330,2025-03-14,17,3556
26378,58,330,2025-03-14,17,6524
26379,59,330,2025-03-14,17,2474
26380,60,330,2025-03-14,17,3899
26381,61,330,2025-03-14,17,4225
26382,62,330,2025-03-14,17,6018
26383,63,330,2025-03-14,17,3240
26384,64,330,2025-03-14,17,6628
26385,65,330,2025-03-14,17,2191
26386,66,330,2025-03-14,17,3859
26387,67,330,2025-03-14,17,5179
26388,68,330,2025-03-14,17,6320
26389,69,330,2025-03-14,17,2648
26390,70,330,2025-03-14,17,4159
26391,71,330,2025-03-14,17,4586
26392,72,330,2025-03-14,17,6109
26393,73,330,2025-03-14,17,2806
26394,74,330,2025-03-14,17,2418
26395,75,330,2025-03-14,17,2507
26396,76,330,2025-03-14,17,4260
26397,77,330,2025-03-14,17,23580
26398,78,330,2025-03-14,17,25858
26399,79,330,2025-03-14,17,19313
26400,80,330,2025-03-14,17,19863
26401,1,331,2025-03-14,18,4163
26402,2,331,2025-03-14,18,2959
26403,3,331,2025-03-14,18,8967
26404,4,331,2025-03-14,18,1488
26405,5,331,2025-03-14,18,2818
26406,6,331,2025-03-14,18,3263
26407,7,331,2025-03-14,18,2170
26408,8,331,2025-03-14,18,1606
26409,9,331,2025-03-14,18,2594
26410,10,331,2025-03-14,18,1919
26411,11,331,2025-03-14,18,11424
26412,12,331,2025-03-14,18,7676
26413,13,331,2025-03-14,18,8926
26414,14,331,2025-03-14,18,5501
26415,15,331,2025-03-14,18,7594
26416,16,331,2025-03-14,18,9518
26417,17,331,2025-03-14,18,15407
26418,18,331,2025-03-14,18,11273
26419,19,331,2025-03-14,18,10769
26420,20,331,2025-03-14,18,10536
26421,21,331,2025-03-14,18,10840
26422,22,331,2025-03-14,18,5474
26423,23,331,2025-03-14,18,6216
26424,24,331,2025-03-14,18,4242
26425,25,331,2025-03-14,18,3779
26426,26,331,2025-03-14,18,5007
26427,27,331,2025-03-14,18,7056
26428,28,331,2025-03-14,18,5364
26429,29,331,2025-03-14,18,10463
26430,30,331,2025-03-14,18,5268
26431,31,331,2025-03-14,18,8165
26432,32,331,2025-03-14,18,6746
26433,33,331,2025-03-14,18,11986
26434,34,331,2025-03-14,18,4988
26435,35,331,2025-03-14,18,4433
26436,36,331,2025-03-14,18,14012
26437,37,331,2025-03-14,18,10921
26438,38,331,2025-03-14,18,22326
26439,39,331,2025-03-14,18,7207
26440,40,331,2025-03-14,18,15709
26441,41,331,2025-03-14,18,14252
26442,42,331,2025-03-14,18,11692
26443,43,331,2025-03-14,18,7286
26444,44,331,2025-03-14,18,10108
26445,45,331,2025-03-14,18,5171
26446,46,331,2025-03-14,18,5392
26447,47,331,2025-03-14,18,4328
26448,48,331,2025-03-14,18,8003
26449,49,331,2025-03-14,18,14129
26450,50,331,2025-03-14,18,16323
26451,51,331,2025-03-14,18,5758
26452,52,331,2025-03-14,18,8280
26453,53,331,2025-03-14,18,4990
26454,54,331,2025-03-14,18,4426
26455,55,331,2025-03-14,18,11755
26456,56,331,2025-03-14,18,5951
26457,57,331,2025-03-14,18,7308
26458,58,331,2025-03-14,18,14009
26459,59,331,2025-03-14,18,5318
26460,60,331,2025-03-14,18,8110
26461,61,331,2025-03-14,18,9548
26462,62,331,2025-03-14,18,12683
26463,63,331,2025-03-14,18,7453
26464,64,331,2025-03-14,18,13659
26465,65,331,2025-03-14,18,4958
26466,66,331,2025-03-14,18,8312
26467,67,331,2025-03-14,18,12857
26468,68,331,2025-03-14,18,11894
26469,69,331,2025-03-14,18,6066
26470,70,331,2025-03-14,18,10801
26471,71,331,2025-03-14,18,8703
26472,72,331,2025-03-14,18,12011
26473,73,331,2025-03-14,18,5148
26474,74,331,2025-03-14,18,3606
26475,75,331,2025-03-14,18,6101
26476,76,331,2025-03-14,18,8329
26477,77,331,2025-03-14,18,51160
26478,78,331,2025-03-14,18,49924
26479,79,331,2025-03-14,18,35914
26480,80,331,2025-03-14,18,39271
26481,1,332,2025-03-14,19,2592
26482,2,332,2025-03-14,19,1749
26483,3,332,2025-03-14,19,6382
26484,4,332,2025-03-14,19,1372
26485,5,332,2025-03-14,19,2093
26486,6,332,2025-03-14,19,2171
26487,7,332,2025-03-14,19,1476
26488,8,332,2025-03-14,19,1153
26489,9,332,2025-03-14,19,1855
26490,10,332,2025-03-14,19,1405
26491,11,332,2025-03-14,19,7436
26492,12,332,2025-03-14,19,4812
26493,13,332,2025-03-14,19,6693
26494,14,332,2025-03-14,19,3455
26495,15,332,2025-03-14,19,5868
26496,16,332,2025-03-14,19,6636
26497,17,332,2025-03-14,19,9723
26498,18,332,2025-03-14,19,7819
26499,19,332,2025-03-14,19,7171
26500,20,332,2025-03-14,19,7656
26501,21,332,2025-03-14,19,7163
26502,22,332,2025-03-14,19,3671
26503,23,332,2025-03-14,19,3925
26504,24,332,2025-03-14,19,3322
26505,25,332,2025-03-14,19,2538
26506,26,332,2025-03-14,19,3394
26507,27,332,2025-03-14,19,4368
26508,28,332,2025-03-14,19,3819
26509,29,332,2025-03-14,19,6469
26510,30,332,2025-03-14,19,3512
26511,31,332,2025-03-14,19,5530
26512,32,332,2025-03-14,19,3985
26513,33,332,2025-03-14,19,8851
26514,34,332,2025-03-14,19,3559
26515,35,332,2025-03-14,19,3117
26516,36,332,2025-03-14,19,9363
26517,37,332,2025-03-14,19,7696
26518,38,332,2025-03-14,19,16415
26519,39,332,2025-03-14,19,5069
26520,40,332,2025-03-14,19,11672
26521,41,332,2025-03-14,19,12191
26522,42,332,2025-03-14,19,8149
26523,43,332,2025-03-14,19,4727
26524,44,332,2025-03-14,19,6099
26525,45,332,2025-03-14,19,3758
26526,46,332,2025-03-14,19,3796
26527,47,332,2025-03-14,19,3698
26528,48,332,2025-03-14,19,5904
26529,49,332,2025-03-14,19,9626
26530,50,332,2025-03-14,19,9960
26531,51,332,2025-03-14,19,4265
26532,52,332,2025-03-14,19,6122
26533,53,332,2025-03-14,19,3996
26534,54,332,2025-03-14,19,2899
26535,55,332,2025-03-14,19,7557
26536,56,332,2025-03-14,19,4078
26537,57,332,2025-03-14,19,5188
26538,58,332,2025-03-14,19,8865
26539,59,332,2025-03-14,19,3741
26540,60,332,2025-03-14,19,6190
26541,61,332,2025-03-14,19,6164
26542,62,332,2025-03-14,19,8737
26543,63,332,2025-03-14,19,5306
26544,64,332,2025-03-14,19,9574
26545,65,332,2025-03-14,19,3572
26546,66,332,2025-03-14,19,6568
26547,67,332,2025-03-14,19,8603
26548,68,332,2025-03-14,19,7907
26549,69,332,2025-03-14,19,3743
26550,70,332,2025-03-14,19,7005
26551,71,332,2025-03-14,19,6347
26552,72,332,2025-03-14,19,7450
26553,73,332,2025-03-14,19,3406
26554,74,332,2025-03-14,19,3014
26555,75,332,2025-03-14,19,3817
26556,76,332,2025-03-14,19,5783
26557,77,332,2025-03-14,19,32805
26558,78,332,2025-03-14,19,37101
26559,79,332,2025-03-14,19,25878
26560,80,332,2025-03-14,19,29229
26561,1,333,2025-03-14,20,932
26562,2,333,2025-03-14,20,479
26563,3,333,2025-03-14,20,1503
26564,4,333,2025-03-14,20,75
26565,5,333,2025-03-14,20,372
26566,6,333,2025-03-14,20,284
26567,7,333,2025-03-14,20,324
26568,8,333,2025-03-14,20,215
26569,9,333,2025-03-14,20,411
26570,10,333,2025-03-14,20,238
26571,11,333,2025-03-14,20,2192
26572,12,333,2025-03-14,20,439
26573,13,333,2025-03-14,20,917
26574,14,333,2025-03-14,20,643
26575,15,333,2025-03-14,20,1078
26576,16,333,2025-03-14,20,1437
26577,17,333,2025-03-14,20,1784
26578,18,333,2025-03-14,20,1698
26579,19,333,2025-03-14,20,1417
26580,20,333,2025-03-14,20,1246
26581,21,333,2025-03-14,20,1528
26582,22,333,2025-03-14,20,640
26583,23,333,2025-03-14,20,684
26584,24,333,2025-03-14,20,628
26585,25,333,2025-03-14,20,681
26586,26,333,2025-03-14,20,924
26587,27,333,2025-03-14,20,844
26588,28,333,2025-03-14,20,1291
26589,29,333,2025-03-14,20,1309
26590,30,333,2025-03-14,20,900
26591,31,333,2025-03-14,20,1296
26592,32,333,2025-03-14,20,1061
26593,33,333,2025-03-14,20,1142
26594,34,333,2025-03-14,20,1012
26595,35,333,2025-03-14,20,636
26596,36,333,2025-03-14,20,2949
26597,37,333,2025-03-14,20,1474
26598,38,333,2025-03-14,20,3294
26599,39,333,2025-03-14,20,1199
26600,40,333,2025-03-14,20,2041
26601,41,333,2025-03-14,20,2279
26602,42,333,2025-03-14,20,1504
26603,43,333,2025-03-14,20,702
26604,44,333,2025-03-14,20,1877
26605,45,333,2025-03-14,20,842
26606,46,333,2025-03-14,20,785
26607,47,333,2025-03-14,20,610
26608,48,333,2025-03-14,20,1143
26609,49,333,2025-03-14,20,2090
26610,50,333,2025-03-14,20,1812
26611,51,333,2025-03-14,20,896
26612,52,333,2025-03-14,20,1551
26613,53,333,2025-03-14,20,519
26614,54,333,2025-03-14,20,551
26615,55,333,2025-03-14,20,1564
26616,56,333,2025-03-14,20,886
26617,57,333,2025-03-14,20,2007
26618,58,333,2025-03-14,20,2189
26619,59,333,2025-03-14,20,714
26620,60,333,2025-03-14,20,888
26621,61,333,2025-03-14,20,1384
26622,62,333,2025-03-14,20,1666
26623,63,333,2025-03-14,20,1174
26624,64,333,2025-03-14,20,1071
26625,65,333,2025-03-14,20,821
26626,66,333,2025-03-14,20,794
26627,67,333,2025-03-14,20,1867
26628,68,333,2025-03-14,20,1174
26629,69,333,2025-03-14,20,1017
26630,70,333,2025-03-14,20,945
26631,71,333,2025-03-14,20,1518
26632,72,333,2025-03-14,20,1641
26633,73,333,2025-03-14,20,659
26634,74,333,2025-03-14,20,625
26635,75,333,2025-03-14,20,1217
26636,76,333,2025-03-14,20,1388
26637,77,333,2025-03-14,20,5929
26638,78,333,2025-03-14,20,7525
26639,79,333,2025-03-14,20,4634
26640,80,333,2025-03-14,20,5712
26641,1,334,2025-03-14,21,578
26642,2,334,2025-03-14,21,231
26643,3,334,2025-03-14,21,1633
26644,4,334,2025-03-14,21,100
26645,5,334,2025-03-14,21,397
26646,6,334,2025-03-14,21,641
26647,7,334,2025-03-14,21,195
26648,8,334,2025-03-14,21,160
26649,9,334,2025-03-14,21,152
26650,10,334,2025-03-14,21,135
26651,11,334,2025-03-14,21,1985
26652,12,334,2025-03-14,21,1158
26653,13,334,2025-03-14,21,1035
26654,14,334,2025-03-14,21,614
26655,15,334,2025-03-14,21,1150
26656,16,334,2025-03-14,21,1652
26657,17,334,2025-03-14,21,1518
26658,18,334,2025-03-14,21,1615
26659,19,334,2025-03-14,21,1260
26660,20,334,2025-03-14,21,718
26661,21,334,2025-03-14,21,1508
26662,22,334,2025-03-14,21,189
26663,23,334,2025-03-14,21,809
26664,24,334,2025-03-14,21,393
26665,25,334,2025-03-14,21,498
26666,26,334,2025-03-14,21,785
26667,27,334,2025-03-14,21,176
26668,28,334,2025-03-14,21,167
26669,29,334,2025-03-14,21,1352
26670,30,334,2025-03-14,21,393
26671,31,334,2025-03-14,21,550
26672,32,334,2025-03-14,21,581
26673,33,334,2025-03-14,21,1692
26674,34,334,2025-03-14,21,810
26675,35,334,2025-03-14,21,52
26676,36,334,2025-03-14,21,1484
26677,37,334,2025-03-14,21,1117
26678,38,334,2025-03-14,21,2032
26679,39,334,2025-03-14,21,505
26680,40,334,2025-03-14,21,425
26681,41,334,2025-03-14,21,2086
26682,42,334,2025-03-14,21,1681
26683,43,334,2025-03-14,21,608
26684,44,334,2025-03-14,21,1779
26685,45,334,2025-03-14,21,964
26686,46,334,2025-03-14,21,664
26687,47,334,2025-03-14,21,199
26688,48,334,2025-03-14,21,701
26689,49,334,2025-03-14,21,2065
26690,50,334,2025-03-14,21,1828
26691,51,334,2025-03-14,21,1026
26692,52,334,2025-03-14,21,754
26693,53,334,2025-03-14,21,1149
26694,54,334,2025-03-14,21,424
26695,55,334,2025-03-14,21,2452
26696,56,334,2025-03-14,21,785
26697,57,334,2025-03-14,21,1826
26698,58,334,2025-03-14,21,1373
26699,59,334,2025-03-14,21,408
26700,60,334,2025-03-14,21,1041
26701,61,334,2025-03-14,21,1657
26702,62,334,2025-03-14,21,1074
26703,63,334,2025-03-14,21,906
26704,64,334,2025-03-14,21,1339
26705,65,334,2025-03-14,21,516
26706,66,334,2025-03-14,21,799
26707,67,334,2025-03-14,21,830
26708,68,334,2025-03-14,21,1216
26709,69,334,2025-03-14,21,1085
26710,70,334,2025-03-14,21,1983
26711,71,334,2025-03-14,21,1109
26712,72,334,2025-03-14,21,1080
26713,73,334,2025-03-14,21,1174
26714,74,334,2025-03-14,21,503
26715,75,334,2025-03-14,21,993
26716,76,334,2025-03-14,21,1398
26717,77,334,2025-03-14,21,5501
26718,78,334,2025-03-14,21,4988
26719,79,334,2025-03-14,21,5354
26720,80,334,2025-03-14,21,5342
26721,1,335,2025-03-14,22,416
26722,2,335,2025-03-14,22,392
26723,3,335,2025-03-14,22,1069
26724,4,335,2025-03-14,22,268
26725,5,335,2025-03-14,22,441
26726,6,335,2025-03-14,22,477
26727,7,335,2025-03-14,22,365
26728,8,335,2025-03-14,22,255
26729,9,335,2025-03-14,22,367
26730,10,335,2025-03-14,22,394
26731,11,335,2025-03-14,22,1947
26732,12,335,2025-03-14,22,1301
26733,13,335,2025-03-14,22,1747
26734,14,335,2025-03-14,22,676
26735,15,335,2025-03-14,22,1447
26736,16,335,2025-03-14,22,1894
26737,17,335,2025-03-14,22,2120
26738,18,335,2025-03-14,22,1869
26739,19,335,2025-03-14,22,1468
26740,20,335,2025-03-14,22,1694
26741,21,335,2025-03-14,22,2292
26742,22,335,2025-03-14,22,872
26743,23,335,2025-03-14,22,936
26744,24,335,2025-03-14,22,707
26745,25,335,2025-03-14,22,726
26746,26,335,2025-03-14,22,415
26747,27,335,2025-03-14,22,1697
26748,28,335,2025-03-14,22,1073
26749,29,335,2025-03-14,22,1945
26750,30,335,2025-03-14,22,555
26751,31,335,2025-03-14,22,1389
26752,32,335,2025-03-14,22,878
26753,33,335,2025-03-14,22,2250
26754,34,335,2025-03-14,22,711
26755,35,335,2025-03-14,22,728
26756,36,335,2025-03-14,22,1801
26757,37,335,2025-03-14,22,1623
26758,38,335,2025-03-14,22,3361
26759,39,335,2025-03-14,22,1108
26760,40,335,2025-03-14,22,1567
26761,41,335,2025-03-14,22,1993
26762,42,335,2025-03-14,22,1465
26763,43,335,2025-03-14,22,1293
26764,44,335,2025-03-14,22,1602
26765,45,335,2025-03-14,22,861
26766,46,335,2025-03-14,22,971
26767,47,335,2025-03-14,22,587
26768,48,335,2025-03-14,22,1184
26769,49,335,2025-03-14,22,2651
26770,50,335,2025-03-14,22,3392
26771,51,335,2025-03-14,22,833
26772,52,335,2025-03-14,22,1458
26773,53,335,2025-03-14,22,814
26774,54,335,2025-03-14,22,551
26775,55,335,2025-03-14,22,1974
26776,56,335,2025-03-14,22,865
26777,57,335,2025-03-14,22,1297
26778,58,335,2025-03-14,22,1824
26779,59,335,2025-03-14,22,1017
26780,60,335,2025-03-14,22,1027
26781,61,335,2025-03-14,22,1038
26782,62,335,2025-03-14,22,2334
26783,63,335,2025-03-14,22,1310
26784,64,335,2025-03-14,22,2884
26785,65,335,2025-03-14,22,1146
26786,66,335,2025-03-14,22,1180
26787,67,335,2025-03-14,22,1420
26788,68,335,2025-03-14,22,1560
26789,69,335,2025-03-14,22,1071
26790,70,335,2025-03-14,22,2073
26791,71,335,2025-03-14,22,1074
26792,72,335,2025-03-14,22,1520
26793,73,335,2025-03-14,22,847
26794,74,335,2025-03-14,22,849
26795,75,335,2025-03-14,22,829
26796,76,335,2025-03-14,22,1522
26797,77,335,2025-03-14,22,5915
26798,78,335,2025-03-14,22,8106
26799,79,335,2025-03-14,22,6917
26800,80,335,2025-03-14,22,6156
26801,1,336,2025-03-14,23,401
26802,2,336,2025-03-14,23,369
26803,3,336,2025-03-14,23,1760
26804,4,336,2025-03-14,23,205
26805,5,336,2025-03-14,23,352
26806,6,336,2025-03-14,23,609
26807,7,336,2025-03-14,23,273
26808,8,336,2025-03-14,23,270
26809,9,336,2025-03-14,23,534
26810,10,336,2025-03-14,23,220
26811,11,336,2025-03-14,23,1798
26812,12,336,2025-03-14,23,1014
26813,13,336,2025-03-14,23,1546
26814,14,336,2025-03-14,23,822
26815,15,336,2025-03-14,23,1083
26816,16,336,2025-03-14,23,1582
26817,17,336,2025-03-14,23,1455
26818,18,336,2025-03-14,23,1298
26819,19,336,2025-03-14,23,1453
26820,20,336,2025-03-14,23,1775
26821,21,336,2025-03-14,23,1504
26822,22,336,2025-03-14,23,934
26823,23,336,2025-03-14,23,855
26824,24,336,2025-03-14,23,831
26825,25,336,2025-03-14,23,461
26826,26,336,2025-03-14,23,638
26827,27,336,2025-03-14,23,917
26828,28,336,2025-03-14,23,856
26829,29,336,2025-03-14,23,1396
26830,30,336,2025-03-14,23,352
26831,31,336,2025-03-14,23,1607
26832,32,336,2025-03-14,23,1048
26833,33,336,2025-03-14,23,1289
26834,34,336,2025-03-14,23,710
26835,35,336,2025-03-14,23,842
26836,36,336,2025-03-14,23,1713
26837,37,336,2025-03-14,23,1340
26838,38,336,2025-03-14,23,4055
26839,39,336,2025-03-14,23,954
26840,40,336,2025-03-14,23,1768
26841,41,336,2025-03-14,23,2621
26842,42,336,2025-03-14,23,2016
26843,43,336,2025-03-14,23,1431
26844,44,336,2025-03-14,23,1347
26845,45,336,2025-03-14,23,1168
26846,46,336,2025-03-14,23,1393
26847,47,336,2025-03-14,23,769
26848,48,336,2025-03-14,23,1182
26849,49,336,2025-03-14,23,2074
26850,50,336,2025-03-14,23,2283
26851,51,336,2025-03-14,23,644
26852,52,336,2025-03-14,23,1312
26853,53,336,2025-03-14,23,882
26854,54,336,2025-03-14,23,577
26855,55,336,2025-03-14,23,2101
26856,56,336,2025-03-14,23,1095
26857,57,336,2025-03-14,23,1265
26858,58,336,2025-03-14,23,2225
26859,59,336,2025-03-14,23,484
26860,60,336,2025-03-14,23,1397
26861,61,336,2025-03-14,23,897
26862,62,336,2025-03-14,23,1753
26863,63,336,2025-03-14,23,1079
26864,64,336,2025-03-14,23,2090
26865,65,336,2025-03-14,23,939
26866,66,336,2025-03-14,23,1066
26867,67,336,2025-03-14,23,1746
26868,68,336,2025-03-14,23,1818
26869,69,336,2025-03-14,23,1029
26870,70,336,2025-03-14,23,1669
26871,71,336,2025-03-14,23,1946
26872,72,336,2025-03-14,23,2549
26873,73,336,2025-03-14,23,838
26874,74,336,2025-03-14,23,624
26875,75,336,2025-03-14,23,860
26876,76,336,2025-03-14,23,952
26877,77,336,2025-03-14,23,6737
26878,78,336,2025-03-14,23,8836
26879,79,336,2025-03-14,23,5176
26880,80,336,2025-03-14,23,5037
26881,1,337,2025-03-15,0,484
26882,2,337,2025-03-15,0,376
26883,3,337,2025-03-15,0,1357
26884,4,337,2025-03-15,0,307
26885,5,337,2025-03-15,0,167
26886,6,337,2025-03-15,0,497
26887,7,337,2025-03-15,0,227
26888,8,337,2025-03-15,0,249
26889,9,337,2025-03-15,0,273
26890,10,337,2025-03-15,0,87
26891,11,337,2025-03-15,0,1171
26892,12,337,2025-03-15,0,165
26893,13,337,2025-03-15,0,1592
26894,14,337,2025-03-15,0,454
26895,15,337,2025-03-15,0,905
26896,16,337,2025-03-15,0,1181
26897,17,337,2025-03-15,0,1676
26898,18,337,2025-03-15,0,1474
26899,19,337,2025-03-15,0,1034
26900,20,337,2025-03-15,0,1812
26901,21,337,2025-03-15,0,1578
26902,22,337,2025-03-15,0,546
26903,23,337,2025-03-15,0,840
26904,24,337,2025-03-15,0,842
26905,25,337,2025-03-15,0,348
26906,26,337,2025-03-15,0,529
26907,27,337,2025-03-15,0,1420
26908,28,337,2025-03-15,0,1357
26909,29,337,2025-03-15,0,1112
26910,30,337,2025-03-15,0,422
26911,31,337,2025-03-15,0,701
26912,32,337,2025-03-15,0,916
26913,33,337,2025-03-15,0,1459
26914,34,337,2025-03-15,0,563
26915,35,337,2025-03-15,0,146
26916,36,337,2025-03-15,0,724
26917,37,337,2025-03-15,0,1230
26918,38,337,2025-03-15,0,2678
26919,39,337,2025-03-15,0,1011
26920,40,337,2025-03-15,0,2170
26921,41,337,2025-03-15,0,1516
26922,42,337,2025-03-15,0,1026
26923,43,337,2025-03-15,0,537
26924,44,337,2025-03-15,0,1507
26925,45,337,2025-03-15,0,242
26926,46,337,2025-03-15,0,463
26927,47,337,2025-03-15,0,163
26928,48,337,2025-03-15,0,1383
26929,49,337,2025-03-15,0,1206
26930,50,337,2025-03-15,0,1733
26931,51,337,2025-03-15,0,858
26932,52,337,2025-03-15,0,917
26933,53,337,2025-03-15,0,255
26934,54,337,2025-03-15,0,114
26935,55,337,2025-03-15,0,2027
26936,56,337,2025-03-15,0,505
26937,57,337,2025-03-15,0,1281
26938,58,337,2025-03-15,0,989
26939,59,337,2025-03-15,0,377
26940,60,337,2025-03-15,0,653
26941,61,337,2025-03-15,0,834
26942,62,337,2025-03-15,0,1162
26943,63,337,2025-03-15,0,653
26944,64,337,2025-03-15,0,1592
26945,65,337,2025-03-15,0,467
26946,66,337,2025-03-15,0,1053
26947,67,337,2025-03-15,0,940
26948,68,337,2025-03-15,0,747
26949,69,337,2025-03-15,0,526
26950,70,337,2025-03-15,0,1466
26951,71,337,2025-03-15,0,1159
26952,72,337,2025-03-15,0,1329
26953,73,337,2025-03-15,0,427
26954,74,337,2025-03-15,0,706
26955,75,337,2025-03-15,0,681
26956,76,337,2025-03-15,0,979
26957,77,337,2025-03-15,0,5813
26958,78,337,2025-03-15,0,5984
26959,79,337,2025-03-15,0,4507
26960,80,337,2025-03-15,0,3658
26961,1,338,2025-03-15,1,324
26962,2,338,2025-03-15,1,383
26963,3,338,2025-03-15,1,1295
26964,4,338,2025-03-15,1,431
26965,5,338,2025-03-15,1,667
26966,6,338,2025-03-15,1,853
26967,7,338,2025-03-15,1,262
26968,8,338,2025-03-15,1,309
26969,9,338,2025-03-15,1,607
26970,10,338,2025-03-15,1,380
26971,11,338,2025-03-15,1,2406
26972,12,338,2025-03-15,1,1172
26973,13,338,2025-03-15,1,1440
26974,14,338,2025-03-15,1,507
26975,15,338,2025-03-15,1,1561
26976,16,338,2025-03-15,1,1874
26977,17,338,2025-03-15,1,2481
26978,18,338,2025-03-15,1,1665
26979,19,338,2025-03-15,1,1803
26980,20,338,2025-03-15,1,1110
26981,21,338,2025-03-15,1,1735
26982,22,338,2025-03-15,1,1126
26983,23,338,2025-03-15,1,954
26984,24,338,2025-03-15,1,1130
26985,25,338,2025-03-15,1,809
26986,26,338,2025-03-15,1,769
26987,27,338,2025-03-15,1,1126
26988,28,338,2025-03-15,1,439
26989,29,338,2025-03-15,1,1599
26990,30,338,2025-03-15,1,953
26991,31,338,2025-03-15,1,890
26992,32,338,2025-03-15,1,855
26993,33,338,2025-03-15,1,2415
26994,34,338,2025-03-15,1,1133
26995,35,338,2025-03-15,1,682
26996,36,338,2025-03-15,1,2518
26997,37,338,2025-03-15,1,1638
26998,38,338,2025-03-15,1,3329
26999,39,338,2025-03-15,1,1487
27000,40,338,2025-03-15,1,1447
27001,41,338,2025-03-15,1,2646
27002,42,338,2025-03-15,1,1696
27003,43,338,2025-03-15,1,1099
27004,44,338,2025-03-15,1,1970
27005,45,338,2025-03-15,1,1772
27006,46,338,2025-03-15,1,912
27007,47,338,2025-03-15,1,844
27008,48,338,2025-03-15,1,1453
27009,49,338,2025-03-15,1,1978
27010,50,338,2025-03-15,1,3123
27011,51,338,2025-03-15,1,896
27012,52,338,2025-03-15,1,1723
27013,53,338,2025-03-15,1,1091
27014,54,338,2025-03-15,1,549
27015,55,338,2025-03-15,1,1662
27016,56,338,2025-03-15,1,875
27017,57,338,2025-03-15,1,902
27018,58,338,2025-03-15,1,3155
27019,59,338,2025-03-15,1,700
27020,60,338,2025-03-15,1,1121
27021,61,338,2025-03-15,1,1844
27022,62,338,2025-03-15,1,1976
27023,63,338,2025-03-15,1,1734
27024,64,338,2025-03-15,1,2091
27025,65,338,2025-03-15,1,817
27026,66,338,2025-03-15,1,1145
27027,67,338,2025-03-15,1,2493
27028,68,338,2025-03-15,1,2437
27029,69,338,2025-03-15,1,778
27030,70,338,2025-03-15,1,2062
27031,71,338,2025-03-15,1,990
27032,72,338,2025-03-15,1,1361
27033,73,338,2025-03-15,1,1217
27034,74,338,2025-03-15,1,476
27035,75,338,2025-03-15,1,908
27036,76,338,2025-03-15,1,1517
27037,77,338,2025-03-15,1,8730
